CH1,CH2,CH3,CH4,CH5,CH6,label,type
41308,40956,41240,41361,41062,41445,0,test
41342,40883,41227,41362,41100,41436,0,test
41345,40851,41227,41320,41112,41430,0,test
41389,40884,41235,41322,41156,41449,0,test
41381,41028,41241,41277,41154,41491,0,test
41312,41100,41240,41245,41045,41448,0,test
41262,41102,41250,41218,41002,41409,0,test
41262,40991,41277,41285,40983,41393,0,test
41290,40866,41239,41347,41086,41411,0,test
41360,40874,41219,41303,41199,41523,0,test
41340,40882,41219,41289,41166,41560,0,test
41313,40778,41235,41294,41134,41491,0,test
41315,40760,41264,41331,41158,41445,0,test
41358,40722,41254,41388,41100,41415,0,test
41400,40598,41224,41393,41087,41424,0,test
41387,40502,41235,41415,41094,41456,0,test
41377,40510,41214,41410,41155,41513,0,test
41350,40520,41211,41316,41080,41505,0,test
41284,40573,41210,41176,41029,41467,0,test
41270,40722,41230,41233,41028,41444,0,test
41310,40643,41246,41403,41094,41426,0,test
41328,40602,41254,41437,41134,41425,0,test
41355,40498,41238,41436,41130,41461,0,test
41388,40455,41244,41349,41112,41462,0,test
41363,40476,41265,41283,41082,41471,0,test
41359,40544,41250,41392,41113,41441,0,test
41393,40543,41208,41556,41180,41467,0,test
41333,40704,41217,41481,41107,41457,0,test
41328,40791,41220,41419,41051,41425,0,test
41291,40859,41219,41379,41058,41436,0,test
41299,40947,41236,41352,41079,41438,0,test
41336,41038,41226,41323,41071,41478,0,test
41328,41099,41244,41352,41169,41483,0,test
41440,41121,41202,41358,41287,41511,0,test
41374,41117,41209,41355,41182,41483,0,test
41316,41148,41254,41332,40998,41448,0,test
41249,41296,41268,41311,40980,41413,0,test
41290,41354,41255,41316,41021,41383,0,test
41313,41419,41266,41184,41054,41393,0,test
41271,41358,41266,41174,41096,41393,0,test
41260,41221,41233,41332,41210,41482,0,test
41345,41166,41213,41364,41169,41553,0,test
41347,41179,41184,41306,40961,41493,0,test
41383,41125,41184,41291,40944,41480,0,test
41347,41085,41218,41286,41051,41442,0,test
41343,41056,41236,41270,41107,41423,0,test
41368,41039,41253,41331,41091,41425,0,test
41362,41034,41278,41368,41132,41438,0,test
41371,41075,41227,41315,41216,41479,0,test
41367,41031,41227,41293,41210,41464,0,test
41329,41060,41245,41282,41128,41441,0,test
41345,41101,41188,41281,41074,41452,0,test
41352,41113,41214,41295,41069,41427,0,test
41297,41114,41267,41190,41110,41445,0,test
41303,40920,41255,41285,41169,41454,0,test
41276,40752,41267,41449,41143,41440,0,test
41318,40896,41250,41333,41075,41447,0,test
41354,41016,41227,41223,41089,41445,0,test
41376,40983,41218,41224,41113,41425,0,test
41379,40967,41224,41279,41194,41453,0,test
41388,40790,41210,41384,41212,41496,0,test
41380,40712,41220,41371,41118,41508,0,test
41301,40760,41235,41263,40935,41445,0,test
41264,40735,41208,41241,40942,41434,0,test
41304,40851,41226,41345,41009,41401,0,test
41339,40890,41212,41335,41079,41440,0,test
41297,40841,41259,41298,41159,41412,0,test
41329,40844,41278,41242,41214,41456,0,test
41386,40775,41210,41269,41250,41556,0,test
41374,40819,41219,41237,41184,41563,0,test
41311,40976,41223,41216,41153,41493,0,test
41311,40894,41218,41272,41130,41482,0,test
41320,40783,41237,41305,41116,41429,0,test
41285,40829,41233,41296,41056,41415,0,test
41289,40811,41239,41312,41061,41435,0,test
41291,40918,41256,41303,41072,41442,0,test
41312,41210,41244,41281,41088,41439,0,test
41317,41022,41243,41254,41089,41446,0,test
41329,40807,41249,41330,41078,41428,0,test
41355,40843,41224,41387,41077,41484,0,test
41301,40787,41237,41358,41090,41468,0,test
41306,40500,41230,41393,41087,41462,0,test
41347,40278,41216,41426,41105,41464,0,test
41370,40404,41218,41383,41161,41453,0,test
41368,40556,41233,41356,41162,41437,0,test
41324,40710,41239,41324,41065,41458,0,test
41296,40886,41212,41375,41041,41437,0,test
41360,40905,41209,41402,41133,41439,0,test
41370,40852,41224,41291,41187,41482,0,test
41319,40684,41242,41285,41113,41448,0,test
41304,40536,41236,41350,41053,41436,0,test
41297,40516,41230,41429,41038,41433,0,test
41326,40522,41252,41470,41073,41428,0,test
41333,40512,41234,41441,41100,41435,0,test
41328,40593,41241,41382,41102,41436,0,test
41327,40740,41244,41319,41106,41432,0,test
41376,41248,41225,41351,41117,41433,0,test
41355,41344,41230,41333,41133,41446,0,test
41292,41168,41232,41325,41102,41440,0,test
41347,41181,41220,41371,41083,41470,0,test
41314,41174,41267,41369,40998,41450,0,test
41304,40805,41264,41300,40970,41393,0,test
41289,40570,41259,41313,41040,41376,0,test
41321,40605,41251,41331,41178,41484,0,test
41365,40744,41200,41320,41262,41554,0,test
41449,40765,41175,41307,41309,41560,0,test
41427,40856,41200,41306,41262,41523,0,test
41343,40922,41220,41290,41091,41447,0,test
41338,40988,41249,41286,40956,41411,0,test
41308,41058,41258,41272,40922,41408,0,test
41322,41084,41225,41334,40971,41415,0,test
41377,41170,41230,41269,41046,41434,0,test
41354,41199,41233,41175,41100,41456,0,test
41386,41105,41214,41205,41111,41499,0,test
41382,41031,41188,41329,41112,41495,0,test
41366,41047,41205,41366,41163,41462,0,test
41393,41140,41209,41377,41157,41472,0,test
41339,41246,41218,41384,41117,41451,0,test
41327,41342,41223,41377,41113,41441,0,test
41347,41290,41227,41310,41113,41435,0,test
41342,41202,41248,41274,41091,41463,0,test
41350,41061,41237,41327,41111,41451,0,test
41358,40896,41223,41355,41129,41437,0,test
41332,40986,41226,41299,41118,41443,0,test
41320,41043,41230,41293,41093,41437,0,test
41354,40961,41213,41322,41077,41469,0,test
41353,41003,41247,41276,41127,41465,0,test
41320,41078,41246,41273,41166,41487,0,test
41301,41054,41214,41354,41096,41475,0,test
41309,41088,41235,41353,41014,41448,0,test
41311,41092,41226,41381,41019,41425,0,test
41340,41168,41232,41383,41058,41430,0,test
41315,41257,41277,41240,41110,41460,0,test
41352,41200,41244,41151,41157,41467,0,test
41276,41204,41231,41163,41139,41465,0,test
41195,41202,41243,41239,41123,41489,0,test
41243,41084,41246,41329,41068,41473,0,test
41311,41038,41236,41365,41046,41433,0,test
41358,40984,41245,41419,41052,41403,0,test
41371,40892,41239,41470,41066,41448,0,test
41341,40894,41230,41398,41077,41466,0,test
41376,40918,41207,41336,41157,41529,0,test
41372,40824,41205,41348,41173,41518,0,test
41332,40794,41209,41320,41187,41489,0,test
41264,40844,41288,41268,41286,41478,0,test
41294,40886,41262,41272,41182,41421,0,test
41332,40924,41230,41334,41003,41405,0,test
41360,40831,41214,41339,40992,41417,0,test
41358,40728,41227,41325,41041,41410,0,test
41348,40729,41235,41406,41090,41436,0,test
41365,40713,41224,41460,41104,41460,0,test
41345,40741,41226,41429,41116,41445,0,test
41340,40779,41235,41384,41120,41449,0,test
41338,40741,41206,41429,41113,41459,0,test
41384,40680,41229,41472,41138,41463,0,test
41358,40756,41235,41389,41119,41457,0,test
41339,40828,41250,41221,41068,41409,0,test
41348,40811,41249,41211,41096,41424,0,test
41344,40759,41230,41273,41094,41444,0,test
41347,40772,41219,41352,41060,41446,0,test
41307,40864,41249,41346,41024,41415,0,test
41336,40874,41244,41335,41194,41448,0,test
41478,40795,41192,41356,41404,41580,0,test
41397,40730,41206,41376,41228,41538,0,test
41295,40722,41229,41361,40980,41440,0,test
41232,40770,41260,41304,40959,41402,0,test
41275,40874,41261,41247,41036,41406,0,test
41290,40900,41267,41245,41029,41392,0,test
41335,40851,41261,41261,41021,41404,0,test
41307,40912,41269,41275,41060,41405,0,test
41322,40930,41221,41278,41136,41469,0,test
41488,40896,41172,41354,41219,41565,0,test
41457,40906,41183,41345,41211,41563,0,test
41323,41040,41231,41266,41132,41504,0,test
41204,41335,41271,41253,41094,41461,0,test
41266,41408,41268,41218,41125,41422,0,test
41305,41311,41276,41192,41079,41408,0,test
41349,41025,41222,41296,41007,41424,0,test
41345,40771,41220,41385,41039,41409,0,test
41359,40634,41219,41414,41076,41430,0,test
41367,40682,41209,41356,41133,41469,0,test
41357,40754,41251,41289,41175,41436,0,test
41344,40748,41219,41324,41151,41464,0,test
41371,40760,41202,41341,41112,41461,0,test
41349,40865,41217,41341,41084,41454,0,test
41322,40934,41219,41367,41067,41442,0,test
41336,40909,41216,41450,41050,41433,0,test
41296,40897,41228,41382,41050,41419,0,test
41291,40881,41224,41301,41061,41400,0,test
41336,40873,41203,41196,41153,41482,0,test
41397,40739,41206,41298,41261,41529,0,test
41427,40726,41226,41380,41208,41505,0,test
41378,40742,41234,41388,41030,41473,0,test
41259,40767,41240,41461,40977,41405,0,test
41262,40837,41233,41455,41046,41432,0,test
41291,40846,41233,41290,41034,41425,0,test
41341,40821,41220,41283,41053,41468,0,test
41309,40820,41217,41325,40998,41491,0,test
41310,40837,41191,41403,40982,41479,0,test
41355,40857,41192,41433,41069,41459,0,test
41332,40822,41226,41407,41125,41440,0,test
41360,40762,41208,41399,41153,41452,0,test
41352,40861,41249,41295,41153,41468,0,test
41316,40902,41240,41261,41158,41450,0,test
41318,40892,41221,41291,41173,41452,0,test
41335,40891,41265,41303,41123,41452,0,test
41329,40851,41229,41312,41085,41435,0,test
41355,40835,41232,41351,41060,41445,0,test
41355,40882,41245,41382,41110,41469,0,test
41356,40940,41229,41394,41105,41468,0,test
41321,41070,41217,41366,41031,41466,0,test
41305,41180,41221,41374,41017,41437,0,test
41362,41239,41233,41415,41063,41435,0,test
41356,41501,41223,41324,41115,41435,0,test
41316,41803,41238,41102,41123,41425,0,test
41340,41690,41229,41052,41091,41476,0,test
41338,41479,41236,41167,41128,41447,0,test
41339,41286,41254,41273,41120,41445,0,test
41337,41060,41224,41362,41115,41458,0,test
41329,40867,41210,41372,41210,41471,0,test
41372,40887,41213,41362,41239,41513,0,test
41380,40981,41239,41293,41145,41485,0,test
41327,41051,41249,41204,41056,41402,0,test
41291,41038,41244,41217,41053,41398,0,test
41215,41018,41272,41240,41026,41349,0,test
41262,41047,41276,41199,41057,41388,0,test
41329,41000,41240,41209,41187,41489,0,test
41397,40928,41195,41237,41213,41557,0,test
41391,40777,41226,41221,41130,41529,0,test
41322,40712,41237,41211,41096,41444,0,test
41537,40713,41200,41235,41381,41513,0,test
41548,40657,41172,41236,41447,41557,0,test
41300,40556,41201,41247,41036,41441,0,test
41210,40443,41249,41286,40891,41412,0,test
41176,40546,41258,41317,40983,41429,0,test
41209,40671,41265,41292,41047,41437,0,test
41270,40654,41247,41310,41060,41452,0,test
41374,40528,41240,41328,41084,41447,0,test
41399,40478,41231,41381,41114,41437,0,test
41376,40382,41207,41439,41065,41440,0,test
41353,40396,41227,41401,41093,41461,0,test
41362,40342,41252,41477,41102,41467,0,test
41322,40406,41229,41492,41104,41444,0,test
41302,40493,41228,41421,41120,41440,0,test
41356,40672,41207,41412,41237,41453,0,test
41440,40746,41202,41400,41320,41520,0,test
41388,40804,41195,41429,41174,41478,0,test
41311,40819,41201,41473,41015,41429,0,test
41265,40839,41234,41476,41027,41433,0,test
41290,40816,41228,41474,40999,41426,0,test
41315,40789,41243,41433,41012,41397,0,test
41317,40893,41231,41395,41036,41415,0,test
41331,41008,41251,41426,41042,41402,0,test
41328,41130,41245,41416,41036,41411,0,test
41318,41183,41242,41349,41036,41421,0,test
41292,41296,41243,41321,41102,41446,0,test
41399,41355,41218,41419,41156,41465,0,test
41377,41413,41221,41392,41144,41467,0,test
41353,41402,41200,41346,41207,41539,0,test
41290,41447,41229,41350,41166,41509,0,test
41300,41448,41263,41356,41055,41475,0,test
41294,41435,41251,41269,41044,41423,0,test
41301,41372,41240,41248,41058,41430,0,test
41313,41300,41252,41235,41086,41427,0,test
41382,41165,41238,41231,41079,41458,0,test
41341,41149,41248,41229,41089,41452,0,test
41303,41231,41229,41258,41080,41457,0,test
41346,41224,41242,41266,41127,41458,0,test
41348,41209,41223,41236,41116,41475,0,test
41347,41116,41238,41250,41073,41490,0,test
41358,41088,41219,41298,41062,41477,0,test
41394,41115,41207,41270,41099,41472,0,test
41344,41120,41223,41206,41117,41461,0,test
41350,41038,41230,41202,41128,41468,0,test
41353,40980,41229,41197,41139,41464,0,test
41380,40816,41234,41257,41095,41481,0,test
41365,40745,41246,41270,41118,41472,0,test
41364,40722,41240,41266,41098,41449,0,test
41303,40769,41248,41296,41102,41441,0,test
41317,40782,41235,41317,41095,41463,0,test
41326,40766,41220,41308,41115,41453,0,test
41326,40768,41229,41341,41105,41443,0,test
41306,40745,41244,41328,41081,41437,0,test
41297,40759,41257,41250,41077,41440,0,test
41333,40976,41220,41299,41057,41465,0,test
41352,41214,41212,41367,41096,41453,0,test
41333,40994,41229,41391,41092,41461,0,test
41325,40869,41264,41344,41088,41443,0,test
41370,40789,41258,41367,41154,41431,0,test
41377,40706,41213,41321,41226,41473,0,test
41284,40740,41219,41231,41209,41495,0,test
41252,40747,41239,41249,41131,41495,0,test
41243,40661,41254,41294,41059,41464,0,test
41276,40635,41244,41385,41032,41412,0,test
41300,40791,41227,41393,40949,41398,0,test
41368,40964,41229,41348,40987,41436,0,test
41327,41036,41235,41313,41059,41430,0,test
41272,41042,41241,41336,41010,41422,0,test
41296,40939,41249,41301,41170,41488,0,test
41398,40897,41206,41355,41489,41598,0,test
41405,40854,41206,41393,41433,41587,0,test
41312,40730,41258,41297,41095,41469,0,test
41256,40611,41225,41264,40958,41376,0,test
41310,40548,41227,41326,40985,41388,0,test
41351,40666,41219,41337,41054,41425,0,test
41344,40755,41226,41305,41070,41428,0,test
41362,40815,41234,41316,41081,41447,0,test
41377,40850,41208,41390,41112,41474,0,test
41393,40788,41196,41429,41116,41473,0,test
41352,40736,41230,41376,41116,41456,0,test
41346,40683,41212,41345,41137,41462,0,test
41355,40567,41200,41357,41130,41464,0,test
41323,40603,41214,41303,41140,41458,0,test
41347,40619,41230,41310,41122,41439,0,test
41395,40540,41207,41338,41107,41446,0,test
41366,40609,41220,41385,41147,41425,0,test
41342,40670,41221,41421,41127,41445,0,test
41354,40666,41198,41413,41098,41471,0,test
41317,40681,41221,41413,41092,41453,0,test
41365,40859,41208,41384,41063,41481,0,test
41363,40924,41226,41349,41089,41439,0,test
41374,41038,41208,41297,41103,41429,0,test
41329,41020,41218,41290,41079,41450,0,test
41340,40929,41179,41260,41074,41495,0,test
41330,40902,41217,41316,41133,41478,0,test
41291,40986,41284,41334,41171,41469,0,test
41323,40980,41266,41372,41141,41469,0,test
41323,40961,41248,41410,41072,41447,0,test
41332,41058,41217,41383,41044,41424,0,test
41340,41103,41210,41395,41041,41424,0,test
41316,41131,41223,41375,41049,41469,0,test
41302,41157,41229,41390,41066,41443,0,test
41324,41347,41225,41242,41095,41449,0,test
41332,41625,41241,41185,41089,41459,0,test
41371,41659,41228,41267,41093,41452,0,test
41355,41590,41233,41388,41092,41431,0,test
41328,41456,41224,41333,41105,41445,0,test
41332,41316,41244,41301,41114,41438,0,test
41339,41238,41238,41274,41104,41456,0,test
41336,41241,41241,41219,41108,41438,0,test
41332,41435,41252,41234,41104,41433,0,test
41350,41360,41235,41311,41105,41417,0,test
41356,41157,41259,41355,41091,41464,0,test
41348,41006,41226,41386,41073,41451,0,test
41362,40950,41212,41323,41034,41432,0,test
41344,40915,41226,41294,41026,41443,0,test
41350,40873,41251,41276,41075,41450,0,test
41337,40872,41246,41241,41229,41436,0,test
41332,40849,41223,41297,41241,41482,0,test
41326,40816,41240,41347,41156,41485,0,test
41312,40741,41286,41327,41105,41441,0,test
41317,40687,41245,41310,41044,41420,0,test
41397,40609,41240,41296,41058,41422,0,test
41360,40642,41251,41218,41072,41402,0,test
41340,40661,41198,41141,41186,41484,0,test
41451,40535,41186,41247,41321,41639,0,test
41383,40560,41200,41400,41201,41572,0,test
41277,40642,41216,41452,41007,41440,0,test
41312,40416,41260,41485,40990,41442,0,test
41316,40283,41245,41492,41024,41475,0,test
41325,40371,41228,41409,41045,41459,0,test
41330,40497,41254,41264,41118,41432,0,test
41263,40605,41249,41222,41132,41419,0,test
41264,40625,41237,41316,41130,41474,0,test
41277,40688,41245,41331,41172,41464,0,test
41337,40836,41253,41384,41146,41467,0,test
41379,40720,41224,41500,41165,41478,0,test
41404,40640,41209,41477,41206,41481,0,test
41351,40768,41209,41338,41109,41510,0,test
41367,40765,41178,41271,41020,41517,0,test
41338,40697,41166,41312,40968,41474,0,test
41296,40728,41220,41373,40981,41432,0,test
41282,40931,41270,41334,41032,41411,0,test
41295,41209,41250,41294,41080,41403,0,test
41345,41327,41240,41373,41093,41403,0,test
41352,41340,41243,41403,41126,41415,0,test
41290,41397,41255,41347,41228,41469,0,test
41344,41367,41213,41368,41321,41569,0,test
41386,41230,41204,41382,41208,41542,0,test
41335,41319,41230,41362,41023,41421,0,test
41313,41282,41241,41416,40961,41406,0,test
41280,41296,41251,41368,40997,41381,0,test
41287,41414,41252,41191,41010,41396,0,test
41315,41402,41234,41102,41035,41423,0,test
41323,41266,41238,41146,41105,41432,0,test
41300,41197,41233,41246,41101,41420,0,test
41353,41172,41229,41238,41161,41438,0,test
41409,41142,41202,41241,41291,41508,0,test
41394,41081,41194,41216,41201,41507,0,test
41278,41078,41241,41176,41058,41461,0,test
41243,41043,41247,41228,40984,41418,0,test
41308,40985,41268,41228,41030,41419,0,test
41355,40904,41223,41270,41102,41432,0,test
41357,40892,41204,41339,41095,41428,0,test
41314,41011,41233,41278,41094,41469,0,test
41323,41067,41212,41295,41159,41472,0,test
41365,41017,41212,41296,41176,41528,0,test
41382,40917,41189,41287,41165,41566,0,test
41358,40763,41220,41307,41116,41446,0,test
41300,40690,41254,41336,41062,41379,0,test
41257,40780,41251,41322,41064,41374,0,test
41283,40736,41270,41339,41101,41406,0,test
41330,40614,41239,41348,41200,41440,0,test
41379,40565,41214,41387,41221,41478,0,test
41453,40586,41203,41358,41127,41477,0,test
41430,40645,41175,41376,41031,41466,0,test
41398,40708,41187,41332,41002,41452,0,test
41405,40727,41209,41293,41033,41472,0,test
41300,40764,41197,41289,41093,41484,0,test
41204,40724,41239,41389,41149,41471,0,test
41285,40582,41270,41452,41207,41460,0,test
41328,40587,41264,41473,41161,41434,0,test
