CH1,CH2,CH3,CH4,CH5,CH6,label,type
40916,41123,40783,40979,41855,41148,0,train
40905,41117,40825,40981,41721,41150,0,train
40905,41121,40866,40977,41571,41150,0,train
40920,41120,40937,40967,41211,41139,0,train
40915,41124,41047,40949,39977,41121,0,train
40908,41122,41228,40949,38782,41113,0,train
40901,41120,41617,40950,38752,41102,0,train
40909,41132,42024,40938,39414,41096,0,train
40918,41134,41997,40921,40096,41118,0,train
40916,41133,41607,40932,40604,41112,0,train
40904,41137,41080,40960,41039,41138,0,train
40909,41122,40350,40984,41661,41170,0,train
40905,41120,39770,41005,42415,41169,0,train
40908,41127,40138,40999,42673,41181,0,train
40912,41133,40857,40977,42537,41137,0,train
40917,41135,41259,40963,41742,41141,0,train
40911,41130,41416,40958,40449,41121,0,train
40913,41127,41446,40949,39807,41116,0,train
40916,41126,41430,40946,39785,41120,0,train
40906,41132,41355,40946,39998,41116,0,train
40897,41131,41250,40963,40334,41124,0,train
40922,41120,41140,40957,40716,41129,0,train
40907,41127,41033,40953,41081,41145,0,train
40902,41131,40938,40960,41395,41144,0,train
40914,41124,40869,40976,41670,41150,0,train
40912,41124,40804,40988,41851,41166,0,train
40922,41120,40761,40987,41983,41153,0,train
40915,41123,40733,40984,42055,41168,0,train
40902,41111,40724,40975,42078,41159,0,train
40909,41122,40725,40988,42064,41148,0,train
40899,41128,40734,40989,42020,41164,0,train
40907,41109,40773,40980,41926,41163,0,train
40917,41113,40784,40978,41839,41159,0,train
40902,41123,40824,40986,41722,41154,0,train
40912,41120,40872,40973,41549,41153,0,train
40910,41116,40943,40972,41214,41138,0,train
40908,41128,41066,40953,40039,41124,0,train
40901,41131,41225,40947,38824,41112,0,train
40900,41121,41570,40940,38789,41098,0,train
40925,41133,41890,40932,39501,41093,0,train
40917,41128,41922,40932,40107,41107,0,train
40910,41119,41595,40937,40562,41112,0,train
40915,41128,41066,40960,41020,41147,0,train
40917,41129,40357,40982,41676,41172,0,train
40920,41115,39838,40995,42468,41190,0,train
40908,41124,40273,40988,42677,41158,0,train
40910,41122,40914,40979,42528,41155,0,train
40904,41130,41263,40962,41585,41134,0,train
40913,41131,41385,40959,40355,41135,0,train
40899,41127,41402,40940,39802,41136,0,train
40915,41134,41386,40959,39804,41124,0,train
40912,41130,41319,40941,40039,41135,0,train
40897,41136,41239,40938,40355,41131,0,train
40907,41137,41126,40953,40733,41132,0,train
40897,41127,41025,40952,41079,41145,0,train
40897,41129,40947,40958,41384,41155,0,train
40916,41134,40879,40968,41635,41159,0,train
40901,41134,40837,40980,41824,41163,0,train
40908,41128,40787,40971,41937,41156,0,train
40908,41124,40769,40986,42014,41172,0,train
40906,41139,40748,40980,42025,41165,0,train
40913,41117,40760,40973,42003,41169,0,train
40902,41112,40770,40980,41958,41184,0,train
40908,41121,40795,40990,41899,41155,0,train
40903,41117,40805,40982,41791,41153,0,train
40912,41110,40844,40971,41692,41149,0,train
40907,41118,40891,40975,41523,41150,0,train
40907,41113,40959,40961,41195,41130,0,train
40906,41131,41059,40953,40019,41122,0,train
40912,41134,41232,40943,38862,41114,0,train
40912,41130,41556,40940,38812,41086,0,train
40910,41133,41858,40950,39489,41096,0,train
40913,41135,41875,40941,40159,41119,0,train
40910,41130,41590,40927,40609,41111,0,train
40908,41117,41076,40954,41035,41121,0,train
40908,41120,40338,40980,41692,41150,0,train
40902,41117,39856,40999,42465,41174,0,train
40905,41111,40319,40993,42685,41177,0,train
40905,41117,40922,40972,42542,41160,0,train
40915,41118,41230,40959,41531,41146,0,train
40911,41114,41364,40959,40317,41134,0,train
40919,41121,41397,40951,39815,41112,0,train
40913,41122,41377,40946,39838,41126,0,train
40922,41134,41299,40949,40067,41120,0,train
40899,41114,41211,40958,40397,41130,0,train
40915,41131,41111,40957,40753,41132,0,train
40913,41128,41016,40950,41111,41149,0,train
40914,41114,40934,40964,41405,41141,0,train
40913,41118,40876,40961,41636,41158,0,train
40910,41119,40810,40975,41819,41159,0,train
40919,41132,40789,40974,41937,41168,0,train
40917,41124,40758,40982,42012,41164,0,train
40918,41122,40750,40974,42026,41164,0,train
40914,41128,40781,40982,42003,41155,0,train
40903,41135,40778,40981,41949,41164,0,train
40908,41127,40786,40986,41885,41161,0,train
40900,41126,40815,40980,41789,41158,0,train
40898,41115,40851,40966,41678,41155,0,train
40924,41123,40893,40980,41515,41149,0,train
40903,41120,40957,40959,41188,41135,0,train
40914,41121,41074,40959,40015,41142,0,train
40898,41138,41217,40956,38836,41118,0,train
40901,41131,41505,40935,38867,41111,0,train
40907,41116,41803,40934,39554,41122,0,train
40909,41134,41874,40934,40134,41108,0,train
40911,41121,41588,40945,40572,41110,0,train
40908,41128,41035,40970,41086,41125,0,train
40912,41126,40339,40987,41710,41167,0,train
40901,41121,39913,40992,42466,41173,0,train
40900,41125,40366,40981,42720,41177,0,train
40912,41130,40933,40970,42536,41147,0,train
40905,41127,41234,40958,41458,41154,0,train
40910,41130,41354,40959,40289,41132,0,train
40901,41113,41374,40954,39819,41130,0,train
40914,41126,41357,40954,39867,41125,0,train
40908,41129,41283,40948,40087,41127,0,train
40908,41137,41210,40950,40407,41125,0,train
40903,41127,41112,40961,40778,41123,0,train
40903,41122,41027,40958,41106,41141,0,train
40914,41123,40947,40969,41399,41144,0,train
40913,41113,40877,40982,41636,41150,0,train
40910,41117,40823,40970,41814,41144,0,train
40914,41111,40807,40971,41930,41162,0,train
40920,41133,40784,40981,41991,41165,0,train
40913,41120,40776,40990,42012,41153,0,train
40903,41131,40792,40977,41990,41166,0,train
40906,41131,40794,40976,41946,41163,0,train
40912,41130,40813,40971,41862,41160,0,train
40903,41122,40832,40976,41771,41158,0,train
40912,41136,40857,40968,41664,41152,0,train
40909,41117,40905,40977,41520,41147,0,train
40916,41136,40993,40959,41175,41149,0,train
40911,41133,41082,40955,40050,41116,0,train
40912,41137,41236,40940,38840,41116,0,train
40920,41128,41483,40947,38918,41089,0,train
40917,41131,41776,40945,39552,41099,0,train
40916,41127,41864,40924,40110,41113,0,train
40914,41118,41554,40933,40625,41139,0,train
40915,41118,40994,40958,41120,41139,0,train
40912,41136,40333,40989,41752,41170,0,train
40916,41120,39977,41004,42477,41179,0,train
40917,41119,40390,40989,42774,41162,0,train
40917,41132,40951,40967,42455,41157,0,train
40912,41115,41235,40956,41331,41128,0,train
40909,41125,41341,40953,40220,41133,0,train
40907,41125,41353,40951,39833,41125,0,train
40909,41122,41333,40946,39877,41129,0,train
40910,41122,41272,40937,40120,41112,0,train
40909,41128,41187,40952,40439,41123,0,train
40925,41129,41093,40959,40803,41144,0,train
40915,41117,41009,40963,41117,41142,0,train
40918,41126,40950,40967,41409,41139,0,train
40916,41130,40873,40960,41636,41153,0,train
40908,41118,40834,40967,41794,41164,0,train
40907,41107,40799,40966,41901,41161,0,train
40912,41112,40772,40982,41977,41162,0,train
40924,41120,40784,40972,41984,41154,0,train
40913,41116,40786,40986,41959,41152,0,train
40893,41108,40804,40977,41922,41166,0,train
40921,41128,40812,40980,41842,41152,0,train
40908,41112,40833,40993,41742,41143,0,train
40905,41130,40854,40979,41634,41149,0,train
40919,41121,40902,40984,41493,41144,0,train
40905,41128,40972,40966,41161,41124,0,train
40914,41126,41085,40952,39997,41115,0,train
40914,41125,41228,40957,38897,41109,0,train
40909,41126,41461,40949,38949,41104,0,train
40919,41132,41768,40937,39527,41104,0,train
40917,41113,41836,40935,40132,41123,0,train
40905,41126,41460,40948,40670,41121,0,train
40916,41128,40982,40964,41137,41144,0,train
40906,41124,40398,40984,41730,41173,0,train
40902,41121,40025,40991,42568,41182,0,train
40913,41115,40469,40980,42781,41176,0,train
40910,41114,40988,40970,42396,41142,0,train
40909,41122,41237,40963,41255,41136,0,train
40913,41127,41331,40944,40209,41119,0,train
40908,41123,41340,40955,39841,41116,0,train
40919,41132,41326,40940,39916,41124,0,train
40917,41128,41251,40949,40145,41130,0,train
40918,41121,41192,40949,40470,41146,0,train
40911,41128,41100,40960,40811,41143,0,train
40912,41121,41010,40963,41134,41141,0,train
40917,41131,40942,40964,41415,41148,0,train
40913,41126,40884,40966,41631,41158,0,train
40910,41136,40849,40979,41796,41158,0,train
40908,41125,40800,40977,41910,41155,0,train
40921,41126,40799,40979,41971,41157,0,train
40906,41134,40816,40981,41984,41163,0,train
40914,41115,40799,40976,41951,41159,0,train
40913,41122,40810,40987,41898,41164,0,train
40908,41116,40830,40980,41842,41158,0,train
40913,41122,40843,40983,41722,41153,0,train
40907,41141,40878,40972,41624,41154,0,train
40904,41120,40909,40968,41479,41154,0,train
40911,41125,40978,40963,41149,41132,0,train
40907,41127,41081,40960,40047,41109,0,train
40918,41142,41215,40936,38935,41117,0,train
40899,41119,41441,40940,38961,41090,0,train
40909,41143,41754,40935,39509,41099,0,train
40915,41134,41789,40932,40160,41112,0,train
40915,41144,41469,40954,40715,41114,0,train
40917,41133,40963,40968,41157,41128,0,train
40908,41124,40358,40978,41772,41158,0,train
40904,41118,40040,40992,42594,41165,0,train
40913,41115,40528,40991,42762,41153,0,train
40933,41126,41007,40978,42343,41137,0,train
40916,41131,41217,40953,41186,41128,0,train
40901,41118,41303,40957,40169,41130,0,train
40904,41127,41325,40963,39863,41129,0,train
40908,41120,41294,40951,39939,41121,0,train
40913,41125,41264,40951,40167,41129,0,train
40909,41127,41174,40950,40494,41128,0,train
40912,41126,41096,40962,40830,41141,0,train
40908,41111,41017,40961,41152,41147,0,train
40904,41128,40940,40967,41426,41143,0,train
40902,41132,40890,40967,41637,41145,0,train
40910,41132,40857,40969,41803,41156,0,train
40915,41115,40832,40973,41881,41164,0,train
40917,41116,40814,40971,41939,41160,0,train
40922,41123,40794,40980,41957,41166,0,train
40908,41118,40815,40976,41931,41167,0,train
40916,41111,40828,40973,41864,41165,0,train
40915,41121,40839,40980,41797,41155,0,train
40911,41125,40856,40976,41712,41153,0,train
40897,41120,40874,40977,41615,41155,0,train
40902,41124,40921,40965,41476,41156,0,train
40911,41133,40981,40969,41166,41127,0,train
40903,41132,41081,40959,40026,41126,0,train
40918,41122,41209,40949,38988,41115,0,train
40907,41124,41424,40937,38989,41110,0,train
40904,41134,41689,40939,39525,41103,0,train
40909,41123,41761,40936,40147,41108,0,train
40901,41119,41417,40950,40766,41133,0,train
40908,41127,40931,40967,41216,41134,0,train
40906,41117,40393,40983,41810,41166,0,train
40918,41127,40136,40997,42612,41187,0,train
40902,41121,40554,40990,42771,41164,0,train
40913,41113,41019,40973,42253,41153,0,train
40918,41111,41213,40963,41097,41148,0,train
40910,41128,41292,40964,40167,41122,0,train
40910,41129,41312,40943,39885,41125,0,train
40914,41126,41273,40949,39968,41122,0,train
40917,41127,41229,40947,40200,41117,0,train
40918,41134,41160,40957,40524,41132,0,train
40910,41123,41091,40951,40842,41142,0,train
40916,41113,41011,40967,41161,41153,0,train
40916,41126,40949,40962,41415,41158,0,train
40907,41116,40904,40962,41620,41156,0,train
40912,41124,40849,40974,41763,41160,0,train
40905,41121,40830,40985,41874,41157,0,train
40914,41124,40825,40974,41916,41161,0,train
40912,41130,40818,40978,41931,41156,0,train
40899,41124,40826,40979,41911,41177,0,train
40909,41124,40830,40985,41860,41159,0,train
40915,41134,40852,40971,41787,41170,0,train
40902,41129,40853,40980,41690,41146,0,train
40905,41123,40883,40976,41595,41146,0,train
40912,41126,40921,40966,41461,41145,0,train
40901,41134,40977,40966,41133,41130,0,train
40907,41127,41100,40967,40053,41121,0,train
40906,41122,41202,40951,39052,41110,0,train
40909,41139,41385,40951,39040,41108,0,train
40921,41137,41643,40954,39547,41120,0,train
40905,41133,41690,40936,40185,41114,0,train
40910,41126,41393,40951,40761,41132,0,train
40904,41129,40928,40964,41213,41141,0,train
40900,41118,40389,40986,41849,41156,0,train
40908,41127,40190,40988,42646,41166,0,train
40909,41129,40622,40977,42756,41161,0,train
40926,41130,41026,40984,42196,41135,0,train
40908,41118,41193,40962,41011,41135,0,train
40906,41110,41261,40952,40137,41130,0,train
40905,41126,41297,40953,39908,41133,0,train
40906,41126,41252,40948,40009,41127,0,train
40908,41133,41215,40956,40236,41122,0,train
40911,41123,41154,40955,40562,41133,0,train
40907,41138,41064,40958,40858,41136,0,train
40921,41128,41021,40951,41163,41145,0,train
40915,41124,40950,40963,41424,41147,0,train
40901,41119,40900,40964,41613,41156,0,train
40910,41124,40867,40962,41767,41152,0,train
40914,41121,40843,40970,41851,41163,0,train
40903,41125,40833,40981,41907,41165,0,train
40907,41118,40829,40962,41912,41158,0,train
40915,41130,40835,40970,41874,41152,0,train
40912,41110,40839,40973,41829,41156,0,train
40906,41118,40868,40986,41766,41161,0,train
40904,41119,40876,40980,41680,41153,0,train
40905,41113,40888,40971,41581,41144,0,train
40919,41131,40932,40970,41428,41149,0,train
40896,41132,40984,40975,41122,41136,0,train
40908,41122,41100,40963,40105,41118,0,train
40902,41118,41206,40951,39063,41108,0,train
40909,41126,41363,40948,39052,41110,0,train
40914,41134,41636,40949,39531,41105,0,train
40914,41132,41669,40938,40182,41112,0,train
40901,41130,41376,40958,40778,41139,0,train
40913,41125,40917,40964,41234,41160,0,train
40916,41117,40383,40978,41901,41158,0,train
40916,41122,40232,40988,42675,41171,0,train
40917,41108,40679,40981,42754,41152,0,train
40916,41121,41029,40977,42164,41141,0,train
40915,41117,41191,40964,40950,41135,0,train
40901,41125,41251,40956,40137,41140,0,train
40905,41130,41278,40950,39930,41122,0,train
40920,41120,41243,40949,40024,41132,0,train
40905,41124,41208,40943,40268,41130,0,train
40913,41121,41139,40959,40564,41145,0,train
40901,41122,41079,40967,40882,41128,0,train
40901,41118,41013,40970,41171,41140,0,train
40912,41132,40948,40959,41420,41135,0,train
40912,41127,40905,40970,41616,41159,0,train
40904,41118,40868,40979,41747,41161,0,train
40915,41129,40846,40970,41836,41163,0,train
40907,41133,40838,40966,41888,41169,0,train
40899,41124,40832,40977,41902,41158,0,train
40905,41119,40842,40989,41865,41156,0,train
40903,41126,40851,40972,41821,41156,0,train
40898,41131,40866,40983,41749,41155,0,train
40903,41118,40881,40982,41671,41148,0,train
40916,41126,40897,40973,41575,41145,0,train
40915,41132,40941,40964,41420,41131,0,train
40903,41131,41012,40962,41119,41128,0,train
40906,41118,41095,40957,40099,41114,0,train
40908,41141,41196,40954,39016,41111,0,train
40912,41137,41362,40943,39068,41110,0,train
40916,41141,41570,40925,39639,41101,0,train
40905,41126,41673,40939,40149,41101,0,train
40902,41136,41393,40950,40740,41120,0,train
40901,41114,40880,40957,41281,41153,0,train
40914,41124,40373,40977,42001,41163,0,train
40915,41130,40334,40993,42625,41168,0,train
40909,41118,40706,40978,42788,41153,0,train
40920,41134,41036,40977,42109,41129,0,train
40905,41130,41184,40959,40870,41139,0,train
40917,41115,41244,40956,40100,41117,0,train
40905,41120,41247,40955,39935,41120,0,train
40902,41124,41229,40960,40056,41122,0,train
40917,41125,41195,40945,40279,41121,0,train
40908,41131,41132,40953,40598,41130,0,train
40906,41127,41062,40955,40905,41141,0,train
40908,41128,41022,40963,41185,41140,0,train
40909,41129,40954,40961,41429,41150,0,train
40917,41117,40898,40973,41614,41163,0,train
40922,41124,40891,40962,41747,41159,0,train
40919,41127,40858,40972,41838,41159,0,train
40917,41119,40850,40965,41881,41157,0,train
40903,41134,40844,40973,41879,41165,0,train
40907,41126,40840,40976,41858,41157,0,train
40908,41132,40853,40985,41802,41153,0,train
40912,41140,40884,40983,41750,41153,0,train
40916,41118,40896,40964,41662,41146,0,train
40897,41125,40906,40976,41563,41150,0,train
40920,41116,40950,40981,41424,41144,0,train
40911,41120,41012,40969,41108,41143,0,train
40917,41122,41091,40951,40128,41130,0,train
40903,41125,41207,40940,39036,41125,0,train
40920,41121,41339,40936,39138,41106,0,train
40903,41124,41541,40943,39658,41113,0,train
40909,41131,41598,40942,40201,41119,0,train
40908,41116,41364,40953,40728,41137,0,train
40906,41109,40887,40970,41284,41146,0,train
40914,41125,40408,40988,42021,41152,0,train
40914,41122,40381,40979,42645,41175,0,train
40920,41124,40747,40979,42729,41153,0,train
40908,41127,41031,40983,42042,41139,0,train
40902,41127,41164,40971,40840,41140,0,train
40915,41134,41239,40961,40109,41119,0,train
40906,41144,41231,40952,39972,41130,0,train
40912,41138,41249,40953,40079,41127,0,train
40917,41114,41189,40958,40301,41129,0,train
40916,41130,41127,40949,40612,41136,0,train
40909,41137,41077,40955,40916,41133,0,train
40917,41118,41008,40960,41188,41148,0,train
40917,41133,40955,40968,41425,41148,0,train
40904,41119,40907,40959,41599,41137,0,train
40912,41112,40888,40971,41739,41153,0,train
40922,41127,40869,40976,41822,41159,0,train
40905,41129,40855,40978,41852,41165,0,train
40904,41124,40864,40977,41848,41156,0,train
40912,41128,40862,40982,41849,41171,0,train
40907,41123,40871,40976,41789,41151,0,train
40913,41124,40877,40989,41707,41161,0,train
40907,41128,40898,40977,41640,41159,0,train
40914,41126,40915,40980,41547,41147,0,train
40923,41125,40960,40975,41417,41135,0,train
40906,41132,41018,40965,41098,41137,0,train
40910,41130,41088,40977,40147,41124,0,train
40906,41124,41205,40952,39082,41116,0,train
40917,41131,41361,40954,39083,41118,0,train
